,id,name,supertype,subtypes,hp,types,evolvesTo,attacks,retreatCost,convertedRetreatCost,set,number,artist,rarity,nationalPokedexNumbers,legalities,images,tcgplayer,evolvesFrom,weaknesses,resistances,flavorText,level,abilities,rules
216,mcd12-9,Purrloin,Pokémon,['Basic'],60,['Darkness'],['Liepard'],"[{'name': 'Knock Off', 'cost': ['Darkness', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ""Flip a coin. If heads, discard a random card from your opponent's hand.""}]",['Colorless'],1.0,"{'id': 'mcd12', 'name': ""McDonald's Collection 2012"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2012/06/15', 'updatedAt': '2020/11/11 13:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd12/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd12/logo.png'}}",9,Atsuko Nishida,Promo,[509],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/mcd12/9.png', 'large': 'https://images.pokemontcg.io/mcd12/9_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd12-9', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.29, 'mid': 2.47, 'high': 7.49, 'market': 2.37, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '×2'}]","[{'type': 'Psychic', 'value': '-20'}]","They steal from people for fun, but their victims can't help but forgive them. Their deceptively cute act is perfect.",,,
217,np-22,Beldum,Pokémon,['Basic'],50,['Metal'],['Metang'],"[{'name': 'Metal Charge', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': 'Put 1 damage counter on Beldum.'}]","['Colorless', 'Colorless']",2.0,"{'id': 'np', 'name': 'Nintendo Black Star Promos', 'series': 'NP', 'printedTotal': 40, 'total': 40, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-NP', 'releaseDate': '2003/10/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/np/symbol.png', 'logo': 'https://images.pokemontcg.io/np/logo.png'}}",22,Mitsuhiro Arita,Promo,[374],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/np/22.png', 'large': 'https://images.pokemontcg.io/np/22_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/np-22', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 2.29, 'mid': 2.97, 'high': 3.99, 'market': 1.81, 'directLow': None}}}",,"[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Grass', 'value': '-30'}]",,,"[{'name': 'Magnetic Call', 'text': ""Once during your turn (before your attack), you may flip a coin. If heads, search your deck for a Metal Basic Pokémon and put it onto your Bench. Shuffle your deck afterward. This power can't be used if Beldum is affected by a Special Condition."", 'type': 'Poké-Power'}]",
218,swshp-SWSH023,Luxray,Pokémon,['Stage 2'],160,['Lightning'],,"[{'name': 'Raid', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '60+', 'text': 'If this Pokémon evolved from Luxio during this turn, this attack does 100 more damage.'}, {'name': 'Head Bolt', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '120', 'text': ''}]",['Colorless'],1.0,"{'id': 'swshp', 'name': 'SWSH Black Star Promos', 'series': 'Sword & Shield', 'printedTotal': 103, 'total': 103, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SW', 'releaseDate': '2019/11/15', 'updatedAt': '2021/03/15 10:46:00', 'images': {'symbol': 'https://images.pokemontcg.io/swshp/symbol.png', 'logo': 'https://images.pokemontcg.io/swshp/logo.png'}}",SWSH023,Megumi Higuchi,Promo,[405],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH023.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH023_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swshp-SWSH023', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 31.68, 'mid': 78.5, 'high': 99.99, 'market': 25.34, 'directLow': None}}}",Luxio,"[{'type': 'Fighting', 'value': '×2'}]",,Luxray's ability to see through objects comes in handy when it's scouting for danger.,,,
219,smp-SM24,Popplio,Pokémon,['Basic'],70,['Water'],['Brionne'],"[{'name': 'Pound', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Water Gun', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]",['Colorless'],1.0,"{'id': 'smp', 'name': 'SM Black Star Promos', 'series': 'Sun & Moon', 'printedTotal': 156, 'total': 156, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SM', 'releaseDate': '2017/02/03', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/smp/symbol.png', 'logo': 'https://images.pokemontcg.io/smp/logo.png'}}",SM24,5ban Graphics,Promo,[728],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/smp/SM24.png', 'large': 'https://images.pokemontcg.io/smp/SM24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/smp-SM24', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.21, 'mid': 0.79, 'high': 1.22, 'market': 0.68, 'directLow': 0.88}}}",,"[{'type': 'Grass', 'value': '×2'}]",,"This Pokémon snorts body fluids from its nose, blowing balloons to smash into its foes. It's famous for being a hard worker.",,,
220,dpp-DP32,Magnezone,Pokémon,['Stage 2'],130,['Metal'],,"[{'name': 'Mirror Shot', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.""}, {'name': 'Magnet Slash', 'cost': ['Lightning', 'Metal', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '100', 'text': 'Discard all Lightning Energy attached to Magnezone.'}]","['Colorless', 'Colorless']",2.0,"{'id': 'dpp', 'name': 'DP Black Star Promos', 'series': 'Diamond & Pearl', 'printedTotal': 56, 'total': 56, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-DPP', 'releaseDate': '2007/05/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dpp/symbol.png', 'logo': 'https://images.pokemontcg.io/dpp/logo.png'}}",DP32,Kent Kanetsuna,Promo,[462],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dpp/DP32.png', 'large': 'https://images.pokemontcg.io/dpp/DP32_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dpp-DP32', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 2.01, 'mid': 2.89, 'high': 3.84, 'market': 2.63, 'directLow': None}}}",Magneton,"[{'type': 'Fire', 'value': '+30'}]","[{'type': 'Psychic', 'value': '-20'}]",It evolved from exposure to a special magnetic field. Three units generate magnetism.,,,
221,bwp-BW21,Emboar,Pokémon,['Stage 2'],150,['Fire'],,"[{'name': 'Heat Crash', 'cost': ['Fire', 'Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '80', 'text': ''}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,"{'id': 'bwp', 'name': 'BW Black Star Promos', 'series': 'Black & White', 'printedTotal': 101, 'total': 101, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-BLW', 'releaseDate': '2011/03/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bwp/symbol.png', 'logo': 'https://images.pokemontcg.io/bwp/logo.png'}}",BW21,5ban Graphics,Promo,[500],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bwp/BW21.png', 'large': 'https://images.pokemontcg.io/bwp/BW21_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bwp-BW21', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.81, 'mid': 1.25, 'high': 6.95, 'market': 1.18, 'directLow': None}}}",Pignite,"[{'type': 'Water', 'value': '×2'}]",,It can throw a fire punch by setting its fists on fire with its fiery chin. It cares deeply about its friends.,,"[{'name': 'Inferno Fandango', 'text': 'As often as you like during your turn (before your attack), you may attach a Fire Energy card from your hand to 1 of your Pokémon.', 'type': 'Ability'}]",
222,basep-29,Marill,Pokémon,['Basic'],50,['Water'],['Azumarill'],"[{'name': 'Water Gun', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""Does 20 damage plus 10 more damage for each Energy attached to Marill but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.""}]",['Colorless'],1.0,"{'id': 'basep', 'name': 'Wizards Black Star Promos', 'series': 'Base', 'printedTotal': 53, 'total': 53, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR', 'releaseDate': '1999/07/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/basep/symbol.png', 'logo': 'https://images.pokemontcg.io/basep/logo.png'}}",29,Ken Sugimori,Promo,[183],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/basep/29.png', 'large': 'https://images.pokemontcg.io/basep/29_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/basep-29', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 1.66, 'mid': 2.99, 'high': 20.98, 'market': 3.09, 'directLow': None}}}",,"[{'type': 'Lightning', 'value': '×2'}]",,"The tip of its tail, which contains oil that is lighter than water, lets it swim without drowning.",64,,
223,hsp-HGSS22,Porygon,Pokémon,['Basic'],50,['Colorless'],['Porygon2'],"[{'name': 'Stiffen', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""During your opponent's next turn, any damage done to Porygon by attacks is reduced by 20 (after applying Weakness and Resistance).""}, {'name': 'Version Update', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '', 'text': 'Search your deck for Porygon2, show it to your opponent, and put it into your hand. Shuffle your deck afterward.'}]",['Colorless'],1.0,"{'id': 'hsp', 'name': 'HGSS Black Star Promos', 'series': 'HeartGold & SoulSilver', 'printedTotal': 25, 'total': 25, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-HS', 'releaseDate': '2010/02/10', 'updatedAt': '2019/01/28 16:44:00', 'images': {'symbol': 'https://images.pokemontcg.io/hsp/symbol.png', 'logo': 'https://images.pokemontcg.io/hsp/logo.png'}}",HGSS22,TOKIYA,Promo,[137],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hsp/HGSS22.png', 'large': 'https://images.pokemontcg.io/hsp/HGSS22_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hsp-HGSS22', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 5.0, 'mid': 5.99, 'high': 13.0, 'market': 4.34, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '×2'}]",,"It is a manmade Pokémon. Since it doesn't breathe, people are eager to try it in any environment..",,,
224,np-23,Metang,Pokémon,['Stage 1'],80,['Metal'],['Metagross'],"[{'name': 'Metal Load', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your discard pile for a Metal Energy card and attach it to Metang.'}, {'name': 'Metal Claw', 'cost': ['Metal', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","['Colorless', 'Colorless']",2.0,"{'id': 'np', 'name': 'Nintendo Black Star Promos', 'series': 'NP', 'printedTotal': 40, 'total': 40, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-NP', 'releaseDate': '2003/10/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/np/symbol.png', 'logo': 'https://images.pokemontcg.io/np/logo.png'}}",23,Mitsuhiro Arita,Promo,[375],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/np/23.png', 'large': 'https://images.pokemontcg.io/np/23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/np-23', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 900.0, 'mid': 900.0, 'high': 900.0, 'market': None, 'directLow': None}}}",Beldum,"[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Grass', 'value': '-30'}]",,,,
225,mcd12-10,Scraggy,Pokémon,['Basic'],60,['Darkness'],['Scrafty'],"[{'name': 'Headbutt', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]",['Colorless'],1.0,"{'id': 'mcd12', 'name': ""McDonald's Collection 2012"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2012/06/15', 'updatedAt': '2020/11/11 13:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd12/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd12/logo.png'}}",10,Masakazu Fukuda,Promo,[559],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/mcd12/10.png', 'large': 'https://images.pokemontcg.io/mcd12/10_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd12-10', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 9.0, 'mid': 9.35, 'high': 9.43, 'market': 5.41, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '×2'}]","[{'type': 'Psychic', 'value': '-20'}]","Its skin has a rubbery elasticity, so it can reduce damage by defensively pulling its skin up to its neck.",,,
226,xyp-XY23,Shiftry,Pokémon,['Stage 2'],140,['Grass'],,"[{'name': 'Whisk Away', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '30+', 'text': ""Your opponent reveals his or her hand. Choose a Pokémon you find there and put it on the bottom your opponent's deck. If you do, this attack does 30 more damage.""}, {'name': 'Spirit Dance', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60+', 'text': 'Flip 2 coins. This attack does 30 more damage for each heads.'}]","['Colorless', 'Colorless']",2.0,"{'id': 'xyp', 'name': 'XY Black Star Promos', 'series': 'XY', 'printedTotal': 183, 'total': 183, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-XY', 'releaseDate': '2013/10/12', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xyp/symbol.png', 'logo': 'https://images.pokemontcg.io/xyp/logo.png'}}",XY23,Sanosuke Sakuma,Promo,[275],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xyp/XY23.png', 'large': 'https://images.pokemontcg.io/xyp/XY23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xyp-XY23', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.2, 'mid': 0.5, 'high': 1.77, 'market': 0.48, 'directLow': 0.39}}}",Nuzleaf,"[{'type': 'Fire', 'value': '×2'}]",,A Pokémon that was feared as a forest guardian. It can read the foe's mind and take preemptive action.,,,
227,smp-SM25,Lurantis,Pokémon,['Stage 1'],100,['Grass'],,"[{'name': 'Solar Beam', 'cost': ['Grass', 'Grass', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ''}]","['Colorless', 'Colorless']",2.0,"{'id': 'smp', 'name': 'SM Black Star Promos', 'series': 'Sun & Moon', 'printedTotal': 156, 'total': 156, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SM', 'releaseDate': '2017/02/03', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/smp/symbol.png', 'logo': 'https://images.pokemontcg.io/smp/logo.png'}}",SM25,Mitsuhiro Arita,Promo,[754],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/smp/SM25.png', 'large': 'https://images.pokemontcg.io/smp/SM25_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/smp-SM25', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.25, 'mid': 1.0, 'high': 2.74, 'market': 0.71, 'directLow': 0.85}}}",Fomantis,"[{'type': 'Fire', 'value': '×2'}]",,"It requires a lot of effort to maintain Lurantis's vivid coloring, but some collectors enjoy this work and treat it as their hobby.",,"[{'name': 'Sunny Day', 'text': ""The attacks of your Grass Pokémon and Fire Pokémon do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)."", 'type': 'Ability'}]",
228,swshp-SWSH024,Coalossal,Pokémon,['Stage 2'],160,['Fighting'],,"[{'name': 'Flaming Avalanche', 'cost': ['Fighting', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '130', 'text': ''}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,"{'id': 'swshp', 'name': 'SWSH Black Star Promos', 'series': 'Sword & Shield', 'printedTotal': 103, 'total': 103, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SW', 'releaseDate': '2019/11/15', 'updatedAt': '2021/03/15 10:46:00', 'images': {'symbol': 'https://images.pokemontcg.io/swshp/symbol.png', 'logo': 'https://images.pokemontcg.io/swshp/logo.png'}}",SWSH024,Kouki Saitou,Promo,[839],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH024.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH024_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swshp-SWSH024', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 20.0, 'mid': 33.4, 'high': 49.99, 'market': 16.82, 'directLow': None}}}",Carkol,"[{'type': 'Grass', 'value': '×2'}]",,"It's usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",,"[{'name': 'Tar Generator', 'text': 'Once during your turn, you may attach a Fire Energy card, a Fighting Energy card, or 1 of each from your discard pile to your Pokémon in any way you like.', 'type': 'Ability'}]",
229,xyp-XY24,Greninja,Pokémon,['Stage 2'],130,['Darkness'],,"[{'name': 'Shadow Bullet', 'cost': ['Darkness', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': ""This attack does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness or Resistance for Benched Pokémon.)""}]",['Colorless'],1.0,"{'id': 'xyp', 'name': 'XY Black Star Promos', 'series': 'XY', 'printedTotal': 183, 'total': 183, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-XY', 'releaseDate': '2013/10/12', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xyp/symbol.png', 'logo': 'https://images.pokemontcg.io/xyp/logo.png'}}",XY24,Akira Komayama,Promo,[658],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xyp/XY24.png', 'large': 'https://images.pokemontcg.io/xyp/XY24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xyp-XY24', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 12.0, 'mid': 29.35, 'high': 70.0, 'market': 5.25, 'directLow': 19.98}}}",Frogadier,"[{'type': 'Fighting', 'value': '×2'}]","[{'type': 'Psychic', 'value': '-20'}]","It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two.",,"[{'name': 'Mist Concealment', 'text': ""When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon during your opponent's next turn."", 'type': 'Ability'}]",
230,hsp-HGSS23,Porygon2,Pokémon,['Stage 1'],80,['Colorless'],['Porygon-Z'],"[{'name': 'Reckless Charge', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': 'Porygon2 does 10 damage to itself.'}]","['Colorless', 'Colorless']",2.0,"{'id': 'hsp', 'name': 'HGSS Black Star Promos', 'series': 'HeartGold & SoulSilver', 'printedTotal': 25, 'total': 25, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-HS', 'releaseDate': '2010/02/10', 'updatedAt': '2019/01/28 16:44:00', 'images': {'symbol': 'https://images.pokemontcg.io/hsp/symbol.png', 'logo': 'https://images.pokemontcg.io/hsp/logo.png'}}",HGSS23,TOKIYA,Promo,[233],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hsp/HGSS23.png', 'large': 'https://images.pokemontcg.io/hsp/HGSS23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hsp-HGSS23', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 30.6, 'mid': 33.68, 'high': 35.98, 'market': 2.75, 'directLow': None}}}",Porygon,"[{'type': 'Fighting', 'value': '×2'}]",,"This upgraded version of Porygon is designed for space exploration. It can't fly, though.",,"[{'name': 'Shortcut', 'text': 'The Retreat Cost for each Porygon, Porygon2, and Porygon-Z you have in play is Colorless less.', 'type': 'Poké-Body'}]",
231,mcd12-11,Klang,Pokémon,['Stage 1'],80,['Metal'],['Klinklang'],"[{'name': 'Metal Sound', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'The Defending Pokémon is now Confused.'}, {'name': 'Guard Press', 'cost': ['Metal', 'Metal', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 20 (after applying Weakness and Resistance).""}]",['Colorless'],1.0,"{'id': 'mcd12', 'name': ""McDonald's Collection 2012"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2012/06/15', 'updatedAt': '2020/11/11 13:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd12/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd12/logo.png'}}",11,Kouki Saitou,Promo,[600],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/mcd12/11.png', 'large': 'https://images.pokemontcg.io/mcd12/11_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd12-11', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.49, 'mid': 1.88, 'high': 5.0, 'market': 1.66, 'directLow': None}}}",Klink,"[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Psychic', 'value': '-20'}]",Spinning minigears are rotated at high speed and repeatedly fired away. It is dangerous if the gears don't return.,,,
